30(1) 111955490022.290 -> 7.034e-04 7.644e-01
31(1) 108886526972.007 -> 1.086e-03 7.704e-01
32(1) 144796223004.195 -> 2.991e-03 8.513e-01
33(1) 111554674697.722 -> 1.412e-03 6.463e-01
34(1) 135890039086.003 -> 1.406e-03 7.298e-01
35(1) 101730308835.074 -> 5.987e-04 6.712e-01
36(1) 96635310814.125 -> 5.296e-03 7.311e-01
37(1) 96257206895.124 -> 2.952e-03 7.857e-01
38(1) 136414662711.722 -> 2.067e-03 6.722e-01
39(1) 44608181813.833 -> 3.285e-03 7.769e-01
40(1) 110118057806.777 -> 1.188e-03 6.575e-01
41(1) 127372970878.815 -> 1.346e-03 8.723e-01
42(1) 80322059010.015 -> 3.060e-03 7.159e-01
43(1) 104483626931.748 -> 1.815e-03 8.180e-01
44(1) 125544456336.640 -> 1.316e-03 7.723e-01
45(1) 86851454294.347 -> 5.053e-03 7.873e-01
46(1) 102326349827.758 -> 1.694e-03 6.592e-01
47(1) 134899603529.180 -> 3.327e-03 7.737e-01
48(1) 96681054043.699 -> 4.974e-04 6.730e-01
49(1) 175068235438.782 -> 9.432e-04 6.244e-01
50(1) 98294920913.701 -> 1.276e-03 7.571e-01
51(1) 65988918168.486 -> 2.351e-03 8.098e-01
52(1) 99860229153.447 -> 5.577e-04 6.307e-01
53(1) 65841814397.076 -> 2.481e-03 7.557e-01
54(1) 150702584641.761 -> 3.727e-03 6.424e-01
55(1) 158561559359.625 -> 2.066e-03 7.527e-01
56(1) 102612670180.174 -> 1.825e-03 7.235e-01
57(1) 107769460496.821 -> 1.996e-03 6.045e-01
58(1) 137331478848.145 -> 2.436e-03 7.454e-01
59(1) 148343771915.406 -> 3.263e-03 8.973e-01
60(1) 72165318923.908 -> 1.676e-03 7.604e-01
61(1) 189966111225.273 -> 1.419e-03 7.553e-01
62(1) 79086521826.462 -> 2.275e-03 6.728e-01
63(1) 92995499151.664 -> 1.420e-03 7.680e-01
64(1) 162906067115.332 -> 8.968e-04 6.690e-01
65(1) 106629034418.426 -> 3.108e-03 7.738e-01
66(1) 145018686790.589 -> 8.601e-04 8.236e-01
67(1) 139531490679.489 -> 2.003e-03 7.337e-01
68(1) 134794796994.811 -> 1.671e-03 6.962e-01
69(1) 64195943367.352 -> 7.758e-04 5.913e-01
70(1) 115958032241.400 -> 1.217e-03 6.934e-01
71(1) 117942268311.587 -> 1.004e-03 7.665e-01
72(1) 85022737196.396 -> 1.796e-03 7.679e-01
73(1) 202988459239.916 -> 2.817e-03 7.661e-01
1(1) 104144567489.222 -> 1.487e-03 6.877e-01
2(1) 86272177670.910 -> 2.718e-03 8.449e-01
3(1) 146568184316.487 -> 5.040e-03 1.000e+00
4(1) 81610273451.593 -> 2.134e-03 6.840e-01
5(1) 177986303956.808 -> 2.462e-03 7.084e-01
6(1) 78584929675.853 -> 2.230e-03 6.968e-01
7(1) 181700938222.368 -> 5.058e-04 7.056e-01
8(1) 177676196655.021 -> 2.922e-03 8.434e-01
1(1) 129066306526.331 -> 3.002e-03 7.053e-01
2(1) 102155624438.433 -> 3.956e-03 8.045e-01
3(1) 67396765022.973 -> 3.267e-03 8.231e-01
4(1) 140422854109.811 -> 6.577e-04 7.089e-01
5(1) 112027321133.706 -> 3.021e-03 6.684e-01
6(1) 143592845659.931 -> 1.725e-03 7.796e-01
7(1) 153982003919.951 -> 4.169e-03 7.869e-01
8(1) 128692650997.304 -> 1.781e-03 6.525e-01
9(1) 120966222635.837 -> 2.806e-03 8.870e-01
10(1) 130284608412.329 -> 1.800e-03 7.205e-01
11(1) 152648528703.444 -> 2.457e-03 8.381e-01
12(1) 124583998909.216 -> 3.111e-03 8.697e-01
13(1) 136994824958.863 -> 5.320e-03 7.833e-01
14(1) 69585300054.758 -> 2.594e-03 7.295e-01
15(1) 130027258046.055 -> 7.892e-03 9.742e-01
16(1) 153957004526.967 -> 2.151e-03 7.563e-01
17(1) 109411204257.585 -> 5.336e-04 6.690e-01
18(1) 108900340282.947 -> 1.037e-03 6.923e-01
19(1) 107823210466.343 -> 5.829e-03 8.730e-01
20(1) 146524515500.934 -> 2.089e-03 7.828e-01
21(1) 177484025353.223 -> 8.835e-04 6.903e-01
22(1) 79356395217.042 -> 1.648e-03 7.604e-01
1(1) 181609645923.371 -> 7.002e-03 9.120e-01
2(1) 83221972916.039 -> 3.172e-03 7.769e-01
3(1) 119377499559.337 -> 1.970e-03 8.098e-01
4(1) 85788696407.388 -> 1.996e-03 8.647e-01
5(1) 82884806919.614 -> 9.413e-04 7.726e-01
6(1) 145203556457.286 -> 3.379e-04 6.296e-01
7(1) 167791778499.019 -> 7.796e-04 6.690e-01
8(1) 101746227395.308 -> 1.004e-03 6.319e-01
9(1) 52949623255.428 -> 1.828e-03 7.746e-01
1(1) 105310417353.127 -> 2.017e-03 8.807e-01
2(1) 106152573875.171 -> 4.637e-03 7.684e-01
3(1) 79643107197.582 -> 2.000e-03 7.568e-01
4(1) 83462776020.091 -> 1.125e-03 7.010e-01
5(1) 120740239553.999 -> 1.665e-03 6.902e-01
6(1) 136711381551.889 -> 1.442e-03 8.855e-01
7(1) 110353449985.909 -> 3.217e-04 6.638e-01
8(1) 123088374442.007 -> 1.613e-03 7.594e-01
9(1) 126538066619.663 -> 2.420e-03 6.726e-01
10(1) 117550838852.938 -> 1.657e-03 6.897e-01
11(1) 128196519990.444 -> 2.309e-03 8.171e-01
12(1) 152678195067.456 -> 4.187e-03 7.513e-01
13(1) 130953743480.874 -> 5.730e-03 8.255e-01
14(1) 115417572052.158 -> 1.855e-03 8.129e-01
15(1) 128274670562.497 -> 7.251e-04 7.685e-01
16(1) 102557160537.748 -> 1.635e-03 6.941e-01
17(1) 88320394007.049 -> 7.230e-04 6.298e-01
18(1) 74146734619.568 -> 4.928e-03 7.156e-01
19(1) 106337789700.698 -> 1.214e-03 7.329e-01
20(1) 153383374282.383 -> 4.536e-03 1.000e+00
21(1) 147808174815.270 -> 1.950e-03 8.479e-01
22(1) 137279543616.888 -> 2.878e-03 8.259e-01
23(1) 117635045018.862 -> 9.180e-03 1.000e+00
24(1) 137945322436.261 -> 1.081e-03 7.438e-01
25(1) 134718452292.190 -> 6.880e-04 7.408e-01
26(1) 65478832371.581 -> 2.920e-03 7.684e-01
