6(1) 104409910209.765 -> 7.821e-03 6.995e-01
7(1) 92418934888.980 -> 6.063e-03 6.902e-01
8(1) 85042833065.136 -> 8.465e-03 7.865e-01
9(1) 155692804722.599 -> 3.700e-03 8.479e-01
10(1) 103466177498.698 -> 2.076e-03 7.979e-01
1(1) 133102859841.685 -> 7.894e-03 8.406e-01
2(1) 135502843043.317 -> 2.876e-03 6.321e-01
3(1) 59525324295.359 -> 3.746e-03 7.040e-01
4(1) 129668736711.131 -> 4.679e-03 8.307e-01
5(1) 124500930490.879 -> 3.651e-02 9.949e-01
6(1) 133487828060.219 -> 2.855e-03 6.695e-01
7(1) 108894099972.213 -> 3.634e-03 6.855e-01
8(1) 45520467776.755 -> 4.419e-03 9.077e-01
9(1) 94218828005.539 -> 8.319e-03 8.062e-01
10(1) 48526617209.999 -> 4.135e-03 8.043e-01
11(1) 41064148836.626 -> 9.446e-03 8.813e-01
1(1) 128085285204.665 -> 4.400e-03 8.639e-01
2(1) 87096064234.594 -> 2.656e-03 7.641e-01
3(1) 193432729740.032 -> 7.977e-03 6.625e-01
4(1) 48340852959.467 -> 6.920e-03 8.008e-01
5(1) 154078248240.725 -> 4.617e-03 8.006e-01
6(1) 90794296054.142 -> 4.904e-03 7.898e-01
7(1) 99828943311.238 -> 2.325e-03 6.895e-01
1(1) 67357256342.816 -> 2.069e-03 6.458e-01
2(1) 135657322228.889 -> 6.949e-03 9.305e-01
3(1) 87997565676.325 -> 3.059e-03 6.902e-01
4(1) 38598294097.688 -> 5.554e-03 8.420e-01
5(1) 138994671507.008 -> 1.381e-02 8.537e-01
6(1) 70761423297.757 -> 2.265e-03 7.305e-01
7(1) 181104076732.143 -> 4.547e-03 6.919e-01
8(1) 128616625679.367 -> 5.586e-03 7.076e-01
9(1) 77468485109.610 -> 2.941e-03 6.674e-01
1(1) 94159356339.329 -> 1.720e-02 1.000e+00
2(1) 86125706781.719 -> 7.161e-03 7.284e-01
3(1) 40830043839.827 -> 7.369e-03 8.351e-01
1(1) 71487161055.910 -> 3.662e-03 7.934e-01
1(1) 80176848599.875 -> 3.192e-03 7.045e-01
2(1) 93243222204.334 -> 1.744e-02 1.000e+00
3(1) 98257607677.450 -> 4.917e-03 8.355e-01
4(1) 102986150093.300 -> 4.688e-03 7.553e-01
5(1) 86872889076.366 -> 3.505e-02 1.000e+00
6(1) 87197249933.408 -> 4.913e-03 7.659e-01
7(1) 110363978637.044 -> 1.134e-02 1.000e+00
8(1) 132414887937.084 -> 7.328e-03 7.428e-01
9(1) 80564626876.642 -> 2.952e-03 7.491e-01
10(1) 136130687229.812 -> 4.045e-03 7.580e-01
11(1) 140698605435.614 -> 3.224e-03 7.038e-01
12(1) 152935658635.795 -> 1.906e-02 9.012e-01
13(1) 131025583749.284 -> 1.528e-03 6.927e-01
14(1) 101639931102.640 -> 2.274e-02 9.998e-01
15(1) 92623347805.830 -> 1.110e-02 9.311e-01
16(1) 78105496043.778 -> 1.477e-02 9.905e-01
17(1) 122853062868.692 -> 6.387e-03 7.717e-01
18(1) 87456882662.570 -> 2.858e-03 7.460e-01
1(1) 88497968907.072 -> 5.109e-03 8.872e-01
2(1) 105341097441.270 -> 2.121e-02 8.177e-01
3(1) 115078630257.719 -> 4.791e-03 6.942e-01
4(1) 96533447098.570 -> 4.296e-03 7.797e-01
5(1) 54003711159.612 -> 2.705e-03 6.713e-01
6(1) 97029523529.289 -> 1.639e-03 6.274e-01
7(1) 80103253859.902 -> 4.237e-03 8.011e-01
8(1) 84227886409.763 -> 5.119e-03 7.144e-01
9(1) 62129569586.808 -> 2.467e-03 6.249e-01
10(1) 83861280545.082 -> 2.022e-03 6.332e-01
11(1) 88366277228.210 -> 8.382e-03 8.868e-01
12(1) 82521446530.180 -> 1.508e-02 1.000e+00
13(1) 96854836625.654 -> 5.517e-03 8.099e-01
14(1) 150026925958.220 -> 4.888e-03 8.952e-01
15(1) 74111199827.847 -> 8.948e-03 8.429e-01
16(1) 91186736405.595 -> 6.987e-03 6.503e-01
17(1) 90485892782.347 -> 7.611e-03 8.071e-01
18(1) 71655541722.229 -> 5.470e-03 8.120e-01
19(1) 74240514353.468 -> 2.305e-02 9.301e-01
20(1) 131904777808.719 -> 1.891e-02 8.910e-01
21(1) 70811616975.389 -> 4.362e-03 8.240e-01
22(1) 114081601296.063 -> 2.926e-03 8.480e-01
23(1) 66055362155.487 -> 2.421e-03 7.277e-01
24(1) 124252438599.265 -> 2.908e-03 7.818e-01
25(1) 206135478946.024 -> 4.163e-03 7.237e-01
26(1) 132233131685.152 -> 2.834e-03 5.693e-01
